text,media,label
"JAKARTA - Ada sejumlah artis Indonesia yang beda agama dengan orangtuanya. Hal tersebut terjadi lantaran ada cukup banyak agama yang dianut oleh masyarakat Indonesia.

Sejumlah artis ini diketahui ada yang mengikuti agama salah satu orangtuanya, entah ayah atau ibunya. Tetapi ada pula yang justru memilih untuk menganut agama berbeda dari kedua orangtuanya lantaran bertemu dengan guru spiritual.

BACA JUGA: 5 Artis Indonesia Galang Dana untuk Palestina

Berikut, artis Indonesia yang beda agama dengan Orangtua:

1. Shandy Aulia





Artis Shandy Aulia diketahui lahir dari orangtua yang berbeda agama. Kedua orangtuanya diketahui telah berpisah sejak ia masih kecil.

Ayah Shandy diketahui menganut agama Islam, sedangkan ibundanya Kristen. Shandy pun diketahui memilih untuk mengikuti ibundanya memeluk Kristen, sedangkan saudara kandungnya beragama Islam.

2. Nagita Slavina

Ayah Nagita Slavina, Gideon Tengker, diketahui memutuskan untuk menjadi mualaf saat menikah dengan Rieta Amilia. Hal itu membuat Gigi dan adiknya Caca juga memeluk agama yang sama seperti kedua orang tuanya.

Akan tetapi, saat Gideon memutuskan untuk bercerai dari Rieta, ia pun memilih kembali ke agama terdahulu, yakni Kristen.

BACA JUGA: 5 Artis Indonesia Dicap Pro Israel Usai Like Postingan Gal Gadot

3. Naysilla Mirdad

Lydia Kandou (Kristen) dan Jamal Mirdad (Islam) diketahui menikah beda agama. Perbedaan agama diantara mereka membuat anak-anaknya juga memiliki kebebasan untuk memilih agama yang dianut.

Naysilla sendiri diketahui memilih untuk menganut agama Kristen mengikuti sang ibunda. Sementara kakak laki-lakinya, Kenang Mirdad, diketahui menganut agama Islam mengikut sang ayah.

Follow Berita Okezone di Google News

4. Dian Sastrowardoyo

Bintang series Gadis Kretek, Dian Sastrowardoyo, lahir dari keluarga non muslim. Orangtuanya diketahui menganut agama Katolik dan Budha, sedangkam Dian memilih untuk memeluk Islam setelah dewasa. Pada 2002, istri dari Indraguna Sutowo ini memutuskan untuk menjadi mualaf usai bertemu dengan seorang guru spiritual. Tepat di malam Isra Miraj, Dian pun mengucapkan dua kalimat syahadat dan langsung ditantang untuk belajar shalat kala itu. 5. Reza Rahadian

Aktor Reza Rahadian sejak kecil tinggal bersama ibu kandungnya yang menganut agama Kristen. Meski begitu, bintang film Habibie dan Ainun ini memilih untuk memeluk Islam. Walau berbeda agama, hubungan Reza dan ibundanya masih tetap akur. 6. Desta

Desta memilih untuk menganut agama Islam sama seperti ayah kandungnya. Sedangkan saudaranya, memilih untuk menganut agama Kristen mengikuti ibundanya. 7. Vincent Rompies

Sama seperti sahabatnya, Desta, Vincent Rompies juga memilih untuk memeluk Islam. Bedanya, Vincent memilih untuk beragama Islam lantaran mengikuti agama sang ibunda, sementara saudaranya yang lain mengikuti agama mendiang ayahnya yakni Kristen.",Okezone,Entertainment
"JAKARTA - Aurel Hermansyah baru-baru ini menceritakan pengalaman ngedatenya dengan Atta Halilintar. Menariknya, momen tersebut tak berjalan seindah yang seharusnya.

Saat menjawab pertanyaan yang diberikan saat tampil di YouTube Xposure Media, Aurel mengaku sempat kesal dengan sikap Atta di momen kencan pertama mereka. Pasalnya, saat diajak nonton bioskop, Atta justru memilih untuk tidur.

""Ceritain pengalaman ngedate paling aneh atau paling ngeselin,"" bunyi pertanyaan yang harus dijawab Aurel.

""Ngedate paling ngeselin adalah waktu itu pertama kali jalan sama papanya sama papa Atta,"" lanjutnya.

Aurel mengaku heran lantaran Atta tertidur ketika mereka menyaksikan film action. Ia pun tak memungkin jika saat itu ibu satu ini dibuat bete oleh sulung dari keluarga Gen Halilintar itu.

""Itu first impression-nya nih diajak jalan, diajakin nonton, lagi seru nih lagi seru banget. Padahal nontonnya waktu itu tentang film mobil gitu, itu kan gak mungkin ngantuk tuh ya,"" kenang Aurel.

""Aku lagi seru-seru, lagi ngajak ngobrol, ternyata dia udah kek (menirukan gaya ngorok) tidur,"" sambungnya.

BACA JUGA: Atta Halilintar Panik Jelang Persalinan Caesar Kedua Aurel Hermansyah

Kini, setelah resmi menjadi suami istri, Aurel pun mengaku lebih santai dan menerima sikap Atta yang kerap tertidur di bioskop. Ia bahkan memilih untuk membiarkan sang suami terlelap saat menonton di bioskop.

""Terus aku langsung... ih nih cowok, udah ngajakin gue nonton malah tidur. Ih ngeselin, habis itu 'Eh kamu tidur ya', oh iya maaf-maaf. Sekarang nih lihat tidur, ya tidur bae. Ah udahlah,"" ucap Aurel.

Follow Berita Okezone di Google News

(van)",Okezone,Entertainment
"JAKARTA - Hubungan ibu dan anak, Nikita Mirzani dan Laura Meizani alias Lolly memang sudah tidak akur. Sampai saat ini hubungan Nikita Mirzani dan putri sulungnya itu belum juga membaik.

Hal itu terbukti dengan tidak ada niatan dari Nikita Mirzani untuk menengok Lolly yang kini tinggal di London. Padahal Nikita Mirzani bersama Fuji tengah berlibur di Eropa selama 10 hari.

""Enggak ada (menemui Lolly),"" kata Nikita Mirzani singkat di Bandara Internasional Soekarno Hatta, Cengkareng, Tangerang, Banten.

Bahkan perempuan 37 tahun itu langsung ngibrit lari ke dalam Bandara saat disinggung soal Lolly.

Tak berselang lama, Nikita Mirzani kembali ke luar untuk bertemu awak media. Ia pun menjelaskan bahwa sudah tidak pernah menjalin komunikasi dengan gadis 16 tahun tersebut.

""Nggak ada komunikasi, biasa aja. Udah biarin dia dengan hidupnya, saya dengan hidup saya,"" jelas Nikita Mirzani.

BACA JUGA:

Follow Berita Okezone di Google News

Meskipun begitu, ibunda tiga anak ini akhirnya kembali mengakui Lolly sebagai anak kandungnya, setelah sebelumnya sempat enggan mengakui Lolly sebagai sang putri. ""Tapi walau bagaimanapun kan saya seorang ibu dia tetap anak kandung saya,"" pungkas Nikita Mirzani.",Okezone,Entertainment
"JAKARTA - Inara Rusli ikut terjun dalam aksi bela Palestina yang berlangsung di Monas, Jakarta Pusat, Minggu, 5 November 2023. Saat tampil dalam aksi tersebut, penmapilan istri dari penyanyi Vrgoun ini sontak menuai sorotan publik.

Pasalnya, saat turun ke jalanan menyuarakan dukungannya, istri Virgoun itu kembali memakai cadarnya. Hal itu terlihat dari unggahan di akun Instagram pribadinya.

Di foto pertama memperlihatkan ibu tiga anak itu membawa poster bertuliskan ""Kamu tidak perlu menjadi muslim untuk membela Palestina, kamu hanya perlu menjadi manusia"" dalam bahasa Inggris dengan latar puncak Monas.

Inara Rusli tampil dengan hijab perpaduan warna dari buah semangka, lalu di bagian bawahnya merupakan garis-garis horisontal warna-warna bendera Palestina.

Lalu ia pun memilih memakai cadar berwarna hitam.

""From river to the sea, Palestine will be free! (Dari sungai sampai ke laut, Palestina akan merdeka!),"" tulis Inara Rusli di kolom keterangan, Minggu (5/11/2023).

BACA JUGA: Inara Rusli Sebut Virgoun Rawan Kumpul Kebo

Tentu saja penampilannya yang kembali memakai cadar menuai pujian dan juga sindiran.

""Giliran menyeru kebenaran aja ditutup mukanya,"" sindir akun @hani***.

Tak tinggal diam, Inara pun langsung bereaksi. Mantan personel group Bexxa ini mengungkapkan alasan mengapa ia kembali bercadar ketika turun saat momen aksi Bela Palestina tersebut.

Follow Berita Okezone di Google News

Rupanya, tidak ada imam atau suami yang menjaganya menjadi alasan Inara Rusli bercadar saat mengikuti aksi tersebut. ""Ya maklum gak ada imamnya yang jagain di tempat massa berkumpul. Kek gitu aja kudu dijelasin. Emang boleh se…….. itu,"" balas Inara Rusli. Seperti diketahui, Inara Rusli melepas cadarnya pada Mei 2023 lalu dengan alasan ingin mencari nafkah. Ia melepas cadarnya usai membongkar perselingkuhan yang diduga dilakukan oleh sang suami Virgoun hingga berujung pada perceraian.",Okezone,Entertainment
"JAKARTA - Baim Wong muncul dengan kabar terkait kondisi kesehatannya. Melalui akun Instagramnya, bapak dua anak ini tampak membagikan foto saat dirinya tengah duduk dengan infus di sebuah UGD salah satu rumah sakit.

Dalam unggahannya, Baim terlihat mengenakan kaos berwarna kuning lengkap dengan celana panjang abu-abu. Ia pun terlihat berusaha untuk bergaya dan tersenyum meski kondisi kesehatannya bisa dikatakan kurang baik.

Mengikuti unggahannya, suami Paula Verhoeven ini tampak mengatakan bahwa UGD tempatnya memeriksakan kondisi kesehatannya penuh. Hal itulah yang membuatnya terpaksa harus duduk dan tak merebahkan tubuhnya di atas kasur rumah sakit.

""UGD nya penuh. ga kebagian tempat tidur,"" tulis Baim Wong di akun Instagramnya.

Menariknya, Baim bertemu dengan seorang anak perempuan yang mengalami kondisi serupa dengannya. Ya, anak perempuan bernama Anna itu disebut tengah demam hingga mencapai suhu 40 derajat, namun hanya bisa duduk di kursi lantaran tak mendapatkan ranjang di UGD.

""Untung ada Anna temen baruku, kita sama2 ga dapet tempat. dia panas sampai 40,7 derajat. Doain semoga dia cepet sembuh ya,"" lanjutnya.

Unggahan foto Baim sontak membuat rekan artis ramai memberikan dukungan agar bintang film Bebas itu bisa segera sembuh.

""Cepet sembuh bangbro,"" kata Atta Halilintar.

""Cepet sehaaaat kembaliii,"" sambung Tya Ariestya.

""Ya ampun BW GWS,"" lanjut Wulan Guritno.

Follow Berita Okezone di Google News

(van)",Okezone,Entertainment
"JAKARTA - Peperangan yang terjadi antara Palestina dan Israel sejak 7 Oktober lalu berhasil menyedot perhatian dunia. Seluruh masyarakat di dunia bahkan menjadikan konflik Palestina dan Israel sebagai pembicaraan, tak terkecuali para selebriti di Tanah Air.

Melalui sosial media, para selebriti Indonesia tampak menyuarakan pendapat mereka dan berbagi kisah mengenai pengalaman saat menyambangi Palestina. hal tersebut juga dilakukan oleh musisi Ahmad Dhani sambil memperlihatkan foto dirinya bersama band Dewa 19 yang berpose di area Masjid Al Aqsa.

Tak diketahui secara pasti kapan foto tersebut diambil. Beberapa netizen menduga momen tersebut terjadi saat beberapa bulan lalu Dewa 19 melaksanakan umrah bersama dan turut menyambangi Palestina.

“Mungkin satu satunya Band di Dunia yg berpose di Palestina,” tulis Ahmad Dhani dikutip dari akun Instagram @ahmaddhaniofficial pada Senin (6/11/2023).

Di unggahan lainnya, Dhani, Andra, dan Agung Yudha terlihat sedang berwudhu sebelum sholat di masjid Al Aqsa.

Sontak, netizen pun memenuhi kolom komentar unggahan itu dengan meminta Ahmad Dhani menggelar konser amal untuk menggalang dana demi membantu Palestina. Bahkan, tak sedikit yang berharap agar Dhani bisa menciptakan lagu untuk Palestina, mengingat bapak lima anak itu cukup piawai dalam hal itu.

“Konser penggalangan dana untuk Palestina,” tulis @yad***.

BACA JUGA: Alasan Ahmad Dhani Pinang Ari Lasso Jadi Vokalis Dewa 19

""Bikin lagu tuk mendukung perjuangan rakyat Palestina ya Cak @ahmaddhaniofficial,” tulis @id**.

""Bikin lagu khusus untuk Palestina Pakde,""tulis @mun***.

""Ciptain lagu untuk Palestina bang untuk penyemangat para pejuang,"" tulis @en***.

Follow Berita Okezone di Google News

(van)",Okezone,Entertainment
"JAKARTA - Susah Sameh sempat mengalami sakit luar biasa di bagian perutnya pada Februari lalu. Hal itu membuat bintang series Wedding Agreement ini harus beristirahat di rumah selama beberapa bulan.

Terkini, Susan Sameh bersyukur lantaran kondisinya sudah berangsur-angsur membaik. Bahkan ia sudah bisa kembali beraktivitas dan menjalani syuting.

BACA JUGA: Hamil Jadi Solusi Sembuhkan Penyakit yang Diderita Susan Sameh

""Alhamdullilah aku sekarang udah baikan, dan ini pertama kali lagi ya balik syuting setelah delapan bulan aku istirahat karena sakit,"" ujar Susan Sameh di kawasan Kuningan, Jakarta Selatan, Jumat, 3 November 2023.

Momen istirahatnya pun digunakan untuk dirinya memulihkan fokusnya agar ketika kembali bermain film. Kini, ia pun sudah bisa memberikan penampilan terbaiknya.

""Dan emang aku pengin istirahat biar me-refresh pikiran akunya juga. Supaya saat masuk ke dalam karakter baru udah bisa nyerap itu semua dengan bagus,"" jelas Susan Sameh.

Soal penyakitnya, mantan kekasih Billy Syahputra ini sendiri belum bisa memastikan. Ia bahkan belum mengetahui apakah rasa sakit yang dialaminya lantaran kista atau bukan.

Pasalnya, dokter yang memeriksanya pun masih belum dapat memastikan secara pasti terkait hal itu. Oleh karenanya, ia pun berencana akan berobat ke rumah sakit luar negeri, guna menyembuhkan penyakitnya tersebut.

BACA JUGA: Susan Sameh Alami Perut Bengkak hingga Sulit Bernapas

""Jadi kan tadi bilang kista, sebenarnya aku sendiri masih belum tahu sakitnya apa,"" terang Susan Sameh.

""InsyaAllah nanti aku cek lagi, doain ya. Itu dia, di sini sih dokter belum bisa mutusin sakitnya apa sampai sekarang. Makanya aku mau coba ke rumah sakit lain atau ke luar (negeri),"" lanjutnya.

Follow Berita Okezone di Google News

(van)",Okezone,Entertainment
"JAKARTA - Ibunda Virgoun, Eva Manurung belakangan ini menjadi sorotan publik. Pasalnya, memilih berpacaran dengan pesinetron bernama Jordan Ali, usia keduanya terpaut 23 tahun.

Meski menjadi atensi publik, Eva Manurung beralasan kalau keputusan menjalin hubungan asmara dengan Jordan, berbeda usia 23 tahun. Rupanya Eva dirinya merasa diperhatikan betul-betul oleh Jordan Ali.

""Kalau gua mau bilang, namanya terlalu lama dalam kesendirian sehingga ada seseorang yang memperhatikan sampe kecil-kecil, detail gitu. Mungkin yang membuat jatuh kali ya,"" ujar Eva Manurung di Kanal YouTube Melaney Ricardo, dikutip Rabu (8/11/2023).

Selain itu, Eva juga membeberkan alasannya mencintai Jordan Ali. Lantaran sebagai seorang wanita, ia merasa sulit mencari pria lajang seusianya. Maka dari itu, ia lebih memilih pria secara usianya, masih jauh di bawahnya.

""Aku bisa aja mencari seusia seperti aku, tapi dalam hal ini seusia aku saat ini udah jaranglah duda, pasti enggak punya istri. Mana yang lebih oke, aku pacaran sama kayak begini sama suami orang?”jelas Eva Manurung.

Lebih lanjut, Eva juga mengaku kalau hubungannya dengan Jordan berjalan seiring waktu. Tidak pernah ada rencana untuk benar-benar mencari tambatan hati yang baru.

“Saya tidak pernah mau mencari-cari, nggak pernah, ‘Pengen punya pacar, pengen ini’ nggak pernah, berjalannya waktu kita juga punya naluri ya. Berjalannya waktu, jalan ini segala macem dan kita punya kesimpulan gitu,""ucap Eva Manurung.

""Kesimpulannya ‘Kayaknya sih baik’ gitu loh, tapi semua saya serahkan sama Tuhan. Karena apapun ini, usia di antara kami sangat mengganggu orang banyak, apalagi menurut orang Batak,""tegasnya.

Follow Berita Okezone di Google News

Kendati dikritik banyak orang, Jordan Ali mengatakan kalau saat ini tidak berpikir banyak, justru ia telah membuat sebuah lagu dinyanyikan bersama Eva Manurung nantinya. Sayangnya, ia enggan mengungkapkan lagu yang diciptakan spesial untuk tambatan hatinya tersebut. “Alhamdulillah karena kesopanan aku, baik sama mami Eva, mami Eva udah ada rencana untuk buatin lagu untuk kami berdua gitu,""tutur Jordan Ali.",Okezone,Entertainment
"JAKARTA - Aktor muda Abidzar Al Ghifari merupakan salah satu artis yang ikut turun langsung dalam Aksi Bela Palestina di kawasan Monumen Nasional (Monas), Jakarta Pusat, pada 5 November 2023.

Hal itu diketahui dari unggahan foto sang ibu, Umi Pipik, di Instagram. Dalam foto tersebut, Abidzar terlihat mengenakan kaos hitam bergambar bendera Palestina berdiri di panggung utama menghadap Monas.

BACA JUGA: Ternyata Ini Alasan Jefri Nichol Ketagihan Ikut Kajian Agama di Rumah Abidzar Al Ghifari

Sang aktor terlihat membawa bendera Palestina yang dikaitkannya di punggung bak jubah. Bersama unggahannya tersebut, Umi Pipik mengaku, tak bisa menemani Abidzar di Monas karena ada pekerjaan di Solo, Jawa Tengah.

“Semangat anak salehku, Abidzar. Wakilkan Ummi ya, yang hari ini enggak bisa ikut karena ada tugas di Solo,” ujarnya dalam unggahan di akun Instagram pribadinya seperti dikutip Okezone, pada Senin (6/11/2023).

Umi Pipik terharu dengan ratusan ribu massa yang bersedia meluangkan waktu untuk memberikan dukungan mereka kepada warga Palestina dalam aksi tersebut. Dalam unggahan itu, dia juga mengungkapkan doa khusus untuk Palestina.

BACA JUGA: Alasan Film Kucumbu Tubuh Indahku Dilarang Tayang di Bioskop Indonesia

“Semoga Allah berikan pertolongan untuk Palestina. Doa kita semua, agar yang dzalim dihancurkan oleh Allah. Aamiin,” ujar istri mendiang Ustadz Jefri Al Buchori tersebut menutup unggahannya.

Tak hanya Abidzar Al Ghifari dan Rizky Nazar, sederet artis Tanah Air juga terlihat hadir di Aksi Bela Palestina, pada 5 November 2023. Mereka adalah Rizky Nazar, Dinda Hauw, Atta Halilintar, Aaliyah Massaid, Al Ghazali, dan Dara Arafah.*

Follow Berita Okezone di Google News

(SIS)",Okezone,Entertainment
"JAKARTA - Fujianti Utami mendadak jadi trending topik gegara isi chat kasarnya ke karyawan tersebar luas. Tak hanya itu, ia juga diketahui tidak membayar gaji karyawannya tepat waktu.

Terkait telat membayar gaji, Fuji pun melayangkan permintaan maafnya di hadapan media. Tak lama, karyawannya tersebut pun mengunggah bukti transfer dari Fuji dan mengatakan bahwa gajinya sudah dibayar oleh mantan kekasih Thariq Halilintar itu.

Meski sudah membayar gaji karyawannya, nama Fuji hingga kini masih terus menjadi perbincangan. Apalagi ada kata-kata kasar dan makian yang dilontarkan oleh gadis 21 tahun itu pada karyawannya.

Awalnya, chat Fuji memarahi karyawannya disebar oleh teman Marissya Icha, yakni pemilik akun @hay_tje. Dalam unggahannya, Fuji tampak memarahi seorang karyawan bernama Abdul yang diduga bertugas untuk merekam segala kegiatannya untuk kebutuhan YouTube.

Kesal lantaran karyawan tersebut bekerja kurang profesional, adik Fadly Faisal ini pun tampak marah. Bahkan ia sampai menyebut karyawan tersebut bodoh.

""Lo rekam pertandingannya lah jangan rekam gue doang. FOKUSSS DONG, sampe bodoh kayak kemarin lagi gausah kerja aja Dul,"" tulis Fuji dalam chatnya.

""Nggak nerima hasil video butek burem,"" lanjutnya.

Sontak saja, netizen yang melihat ketikan tante Gala Sky pada karyawannya tersebut merasa miris. Namun, tak sedikit pula netizen yang justru memaklumi tindakan Fuji. Mengingat, ia mempekerjakan karyawan dengan bayaran tak murah.

BACA JUGA: Kasus Dugaan Penggelapan Uang Fuji vs Eks Manajer Naik Tahap Penyidikan

""Weh jangankan fuji, kita kalo difoto/video burem aja badmood, apalagi dia untuk kepentingan youtubenya hrs bagus lah udah dibayar mahal juga,"" kata ulfa***.

""kalau gue jadi fuji bakal gitu juga, ya lo kerja sama gue, semua harus perfec banget. makanya digaji,"" lanjut olivia***.

Follow Berita Okezone di Google News

(van)",Okezone,Entertainment
